sample_id,source_mission,split,label,scan_age_max,scan_age_p95,scan_gap_max,scan_valid_fraction_min,tf_map_odom_age_max,tf_map_odom_age_p95,tf_odom_base_age_max,amcl_position_step_max,tf_map_odom_position_step_max,amcl_tf_jump_product,wheel_opposite_forward_fraction,wheel_opposite_motion_fraction,right_negative_forward_fraction,left_negative_forward_fraction,right_negative_straight_fraction,left_negative_straight_fraction,left_cmd_sign_disagreement_fraction,right_cmd_sign_disagreement_fraction,wheel_velocity_difference_mean,wheel_velocity_difference_p95,wheel_velocity_difference_max,wheel_velocity_product_min,wheel_velocity_product_p05,left_wheel_abs_mean,right_wheel_abs_mean,left_cmd_vx_correlation,right_cmd_vx_correlation,linear_motion_error_p95,angular_motion_error_p95,odom_imu_yaw_error_p95,command_active_fraction,straight_forward_fraction,cmd_vx_abs_mean,cmd_wz_abs_mean,fault_start_s,fault_duration_s,localization_offset_m,modified_wheel,modified_samples
healthy_003__Healthy__020,healthy_003,test,Healthy,0.0700400169999966,0.06761404299999896,0.2014636070000008,0.8722222222222222,0.0638093730000051,0.05839126550000628,0.0343068570000042,0.2736166676155256,0.0518129387427272,0.014176883638152378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9318933607694452,3.4118385272752816,5.11754680695075,-2.524782938250537e-06,-2.4224202561730265e-06,5.1680960817216715,5.7224357911362524,-0.03554099694917565,0.14616146461629817,0.012032850867451034,0.1271444995838605,0.02571828832986323,0.85,0.79,0.1821368421052631,0.10775384615384613,,,,,
healthy_003__Healthy__021,healthy_003,test,Healthy,0.1106260960000007,0.10873970420000027,0.2018561540000014,0.8583333333333333,0.1092528400000034,0.1002953979,0.0341573880000041,0.2661964871446747,0.0193277189051838,0.0051449708770796455,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.4113486923357104,4.672615759687588,5.367222036970263,-7.2017493776497865,-0.7886375911031168,4.530194938219473,4.486971860504715,0.8589640805838913,0.9030521723192733,0.011595598340420439,0.06675824762584057,0.02414105003061238,0.88,0.61,0.14751578947368416,0.15499487179487173,,,,,
healthy_003__Healthy__022,healthy_003,test,Healthy,0.1002034180000031,0.09947899905000039,0.201706123000001,0.8916666666666667,0.0986854830000041,0.09039952325000208,0.0341573880000041,0.2661964871446747,0.0223799534640198,0.0059574649945833644,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.9594333676363962,7.536119582264669,8.674116753688988,-18.810075140352527,-14.21408239601713,4.5245215240739505,3.9391265014752155,0.9039028870763801,0.9522207887141335,0.011550845826182805,0.16372124329007876,0.026820575947735494,0.96,0.58,0.11856842105263152,0.22582564102564093,,,,,
healthy_003__Healthy__023,healthy_003,test,Healthy,0.116706723,0.11510200485000062,0.2018561540000014,0.8583333333333333,0.1141234870000005,0.10577006879999983,0.033899630999997,0.3037315997091384,0.0510587107198331,0.015508143886021042,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,2.140168470394114,5.615704460014845,8.802612995350696,-19.371498872688612,-7.888723614101261,4.346900634637512,4.244414662412853,0.8322648400068753,0.9382104339571572,0.011558370303921015,0.07765672980644588,0.02419978630849387,0.88,0.46,0.1291052631578947,0.24267692307692296,,,,,
healthy_003__Healthy__024,healthy_003,test,Healthy,0.2000992610000196,0.19890312370001476,0.2015391099999988,0.8888888888888888,0.2004466820000061,0.19441892239999703,0.0339790849999985,0.281365857389262,0.1372650753075427,0.03862170560350837,0.01,0.04,0.0,0.01,0.0,0.0,0.0,0.0,1.5991910874418045,8.111975756608553,8.696513489702273,-8.543881561374635,-7.546734141366214e-05,3.6593062960664144,3.5747074372588377,0.9023528640833067,0.9312521953824962,0.03449516964382007,0.10149975043008323,0.0065074061747626795,0.91,0.35,0.11747368443404366,0.18051282051282044,,,,,
healthy_003__Healthy__025,healthy_003,test,Healthy,0.1157073450000005,0.11432523595000171,0.2018561540000014,0.8583333333333333,0.1141234870000005,0.10577006879999983,0.0341573880000041,0.3037315997091384,0.0510587107198331,0.015508143886021042,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,2.115318238692997,5.615704460014845,8.802612995350696,-19.371498872688612,-7.888723614101261,4.4884358815158425,4.418073537562523,0.8265398361666273,0.9387130756393468,0.01158730558629451,0.07765672980644588,0.02419978630849387,0.88,0.49,0.13419999999999996,0.23985641025641016,,,,,
healthy_003__Healthy__026,healthy_003,test,Healthy,0.0978096199999996,0.09490145845000074,0.201706123000001,0.8916666666666667,0.0923598410000003,0.08482805070000249,0.0341573880000041,0.2661964871446747,0.0223799534640198,0.0059574649945833644,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.697256098867739,7.536119582264669,8.674116753688988,-18.810075140352527,-14.21408239601713,3.5016288936854796,3.131699433184143,0.891840283473172,0.9507219695369045,0.011550845826182805,0.16372124329007876,0.024645713979632264,0.82,0.46,0.08834736842105259,0.1935179487179486,,,,,
healthy_003__Healthy__027,healthy_003,test,Healthy,0.0585214320000204,0.05628719720001669,0.2017579489999832,0.8722222222222222,0.2035730050000097,0.05203399920001598,0.0339918910000278,0.2777023395178289,0.029197576915361,0.008108235417647505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1731505894041516,3.397391917597547,3.7870169111454146,17.113959469606186,35.262570173776716,5.9026361096079984,6.939474057070961,0.32328765258985254,0.3207080208981372,0.023074504751506842,0.09250590679376595,0.02996614386003123,1.0,0.89,0.212357894736842,0.13358974358974363,,,,,
healthy_003__Healthy__028,healthy_003,test,Healthy,0.1441230960000155,0.14102041865000525,0.2016027180000037,0.875,0.1414857320000067,0.13187012070001025,0.033917491000011,0.2785840682727862,0.0356118981830972,0.00992090747476346,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.751572974887698,5.389740669725062,7.363580544790587,-12.4502178800311,-7.2647029469919735,4.37858549096699,3.8605740851903634,0.9392005984489679,0.9291412287573028,0.011848150347277835,0.1607066471135917,0.05182698116428232,0.97,0.6,0.11833684210526312,0.19635897435897415,,,,,
healthy_003__Healthy__029,healthy_003,test,Healthy,0.0781706240000232,0.07763612340002196,0.201600615999979,0.9027777777777778,0.0730219120000015,0.06617444514999841,0.0338239929999986,0.2777023395178289,0.0256777841504237,0.007130780732206488,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,1.5360664451482853,6.676325417763469,8.238644457225561,-16.968815525366733,-10.809816964519312,3.805988776665798,3.7888030420681638,0.9206243159134466,0.9667789228578414,0.012437207939229578,0.07381277753475216,0.019858781090306563,0.77,0.5,0.1081473684210526,0.16089230769230758,,,,,
healthy_003__Healthy__030,healthy_003,test,Healthy,0.1259901089999857,0.12381061470001524,0.2016027180000037,0.8944444444444445,0.1234484210000061,0.11573182944999866,0.0324600810000106,0.2867730148323136,0.0287887998076363,0.008255850914239792,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.20319475238652,5.389740669725062,7.363580544790587,-12.4502178800311,-7.2647029469919735,1.986474312904264,2.0538245434836373,0.8934761464026283,0.9095257690053857,0.02313416690946881,0.1607066471135917,0.04189794578472303,0.61,0.24,0.050484210526315756,0.13123076923076915,,,,,
healthy_003__Healthy__031,healthy_003,test,Healthy,0.0419979040000271,0.039661677500006896,0.2017579489999832,0.8722222222222222,0.204489518999992,0.20357107935001578,0.0339918910000278,0.2740544884174865,0.0275720365476639,0.00755624037069827,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,1.6944369034932827,6.0911729230100224,8.72865239176942,-19.047338172908308,-9.26003156906447,2.998592323654981,3.5862784610453553,0.8899028749620332,0.9082943288555919,0.012635986485513624,0.15966117767850435,0.08517971933599754,0.77,0.47,0.0940210526315789,0.1837128205128206,,,,,
healthy_003__Healthy__032,healthy_003,test,Healthy,0.1225681330000156,0.12065279079999124,0.2016027180000037,0.8944444444444445,0.1185078170000224,0.11238328020001088,0.0324600810000106,0.2867730148323136,0.0287887998076363,0.008255850914239792,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.2261691132579131,5.389740669725062,7.363580544790587,-12.4502178800311,-7.2647029469919735,2.3658896010319266,2.460436321674876,0.9068821812015403,0.9253199964306227,0.023176379840307588,0.1607066471135917,0.04189794578472303,0.61,0.29,0.06345263157894734,0.13533333333333328,,,,,
healthy_003__Healthy__033,healthy_003,test,Healthy,0.1640859809999995,0.16254979895001395,0.2018255560000028,0.8666666666666667,0.1617437410000093,0.1534393486999967,0.033917491000011,0.2785840682727862,0.0401757263824554,0.011192317301438734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9746500843586994,2.405705229410926,2.8848096470569953,-0.07462401142551853,35.4082524387071,6.757966508578676,5.8353671953254285,0.8926749974503453,0.9010555890150157,0.012059546134039959,0.09282372939314032,0.04374980098815328,1.0,0.97,0.20784210526315783,0.1156410256410254,,,,,
healthy_003__Healthy__034,healthy_003,test,Healthy,0.1008907490000297,0.09948467935002295,0.2026447470000221,0.9,0.0982007670000086,0.08958241980000273,0.0340200120000133,0.2704394077155487,0.0287887998076363,0.0077856259688186625,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.9203179483349594,4.702878995727966,7.007490618964363,-12.276231192666788,-5.531492278817329,4.079293556100632,3.9025829004680253,0.9642379913824616,0.9770546979660913,0.011660083935749625,0.0555695680614929,0.020230352153526195,0.87,0.62,0.12169473684210522,0.10435897435897423,,,,,
healthy_003__Healthy__035,healthy_003,test,Healthy,0.1894733710000053,0.18797330134999723,0.2016902700000002,0.8666666666666667,0.1861429310000062,0.17845619730000373,0.0338430900000048,0.3248373074410906,0.0401757263824554,0.013050574782566798,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.7857309081646021,2.0115084520220203,2.884428840182577,-1.5896919113273782,-0.13552488287992545,5.428935636359452,4.70512272281229,0.9844898342858884,0.9852306050047103,0.011927451406204425,0.1058647468046583,0.029215942552119234,1.0,0.79,0.16685263157894728,0.09128205128205102,,,,,
healthy_003__Healthy__036,healthy_003,test,Healthy,0.2005221600000055,0.19868189365000502,0.2018291579999953,0.8666666666666667,0.2094942980000098,0.20282631555000774,0.0338530270000063,0.3328587405658832,0.0434758617255984,0.014471320578999169,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,2.3295853098534156,7.458847800510355,8.230438343904968,-16.935028324792818,-12.96971829372367,5.105648428035344,4.969231701620582,0.8954364785461811,0.7958904455203242,0.011737828542545405,0.16351541111129905,0.06501382090188586,0.93,0.59,0.14844210526315785,0.27232820512820505,,,,,
healthy_003__Healthy__037,healthy_003,test,Healthy,0.1832675539999968,0.18228655920001555,0.2016151830000012,0.8666666666666667,0.1818084020000014,0.17368645450000236,0.0338430900000048,0.3248373074410906,0.0401757263824554,0.013050574782566798,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.7874789142460821,2.0115084520220203,2.884428840182577,-1.5896919113273782,-0.13552488287992545,5.391203787979733,4.708628247496357,0.9804148897122154,0.9836357548147001,0.01199980970435822,0.1058647468046583,0.03189792198746571,1.0,0.79,0.16673684210526304,0.09435897435897411,,,,,
healthy_003__Healthy__038,healthy_003,test,Healthy,0.0844531180000061,0.082977901700001,0.2014636070000008,0.8916666666666667,0.0826896180000034,0.07163668954999904,0.033935128000003,0.2736166676155256,0.0518129387427272,0.014176883638152378,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.503484888334966,7.536119582264669,8.674116753688988,-18.810075140352527,-14.21408239601713,3.1696416552008952,3.1125122832569487,0.8566448337518857,0.9508967169490488,0.0027330125593476294,0.20130108003880545,0.02777485133605875,0.77,0.41,0.08475789473684209,0.1760820512820512,,,,,
healthy_003__Healthy__039,healthy_003,test,Healthy,0.0697147889999882,0.0679770887000032,0.201600615999979,0.8916666666666667,0.0661454500000218,0.05986813070003186,0.0338391939999951,0.2777023395178289,0.029197576915361,0.008108235417647505,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.4914568542441209,6.676325417763469,8.238644457225561,-16.968815525366733,-9.626224928233688,4.9129642543817615,5.385818231549069,0.7381615247574832,0.9484252521542915,0.023074504751506842,0.10017720158719463,0.03219129362019852,0.85,0.64,0.16187368421052628,0.16460512820512815,,,,,
healthy_003__Localization_Jump__000,healthy_003,test,Localization Jump,0.0510472400000026,0.049593725299996845,0.2015120899999942,0.8611111111111112,0.2009157850000065,0.19659845000000756,0.0343068570000042,1.007777438730789,0.9331477885880767,0.9404052883405917,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.5595001155962749,4.225860002067092,8.230438343904968,-16.935028324792818,-1.7408641370650602,4.506700568882142,5.510783784698145,0.9397416034263862,0.9294475927945971,0.012778810980255755,0.16045226983654715,0.037275132712344033,1.0,0.71,0.15978947368421045,0.17307692307692313,6.533086174343708,,1.007777438730789,,
healthy_003__Localization_Jump__001,healthy_003,test,Localization Jump,0.1088906999999892,0.1078723642500136,0.2026447470000221,0.8944444444444445,0.107510617999992,0.10022975355001047,0.0340200120000133,0.6739344405115835,0.6914268221655614,0.46597634855084974,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.4310988146924825,1.20788797050023,7.007490618964363,-12.276231192666788,-2.058867636849464e-05,4.635236945625483,4.442931122481248,0.9579580527957671,0.9545231878748377,0.023151705609353684,0.05671586898268047,0.021376109500038563,0.83,0.75,0.14936842105263148,0.053456410256410146,13.489939465567744,,0.6739344405115835,,
healthy_003__Localization_Jump__002,healthy_003,test,Localization Jump,0.0351603139999951,0.0328400165500035,0.2018291579999953,0.8861111111111111,0.2094942980000098,0.20124272020000752,0.0336726140000109,1.884024875856885,1.7292605559343985,3.257969904218513,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,2.3038310935092263,7.458847800510355,8.230438343904968,-16.935028324792818,-12.96971829372367,3.3394093708541686,3.9762458163267276,0.8701238361759841,0.8519559624167905,0.01179058476743646,0.16639107934299774,0.06718596363240927,0.93,0.4,0.10096842105263154,0.26809230769230774,7.129137691615028,,1.884024875856885,,
healthy_003__Localization_Jump__003,healthy_003,test,Localization Jump,0.1469240479999882,0.1454521739999904,0.2016027180000037,0.875,0.1454815090000067,0.1348019476999852,0.033917491000011,1.6174854597383272,1.6062087830633298,2.598019351908929,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.6218652498320387,5.389740669725062,7.363580544790587,-12.4502178800311,-7.2647029469919735,5.172998417894949,4.515689877489423,0.9341783879627841,0.9291099270699733,0.01181550378523237,0.10790587758290453,0.060123608391123934,0.99,0.73,0.14624210526315784,0.18893333333333312,7.957326744220751,,1.6174854597383272,,
healthy_003__Localization_Jump__004,healthy_003,test,Localization Jump,0.1321672830000011,0.1307141992999945,0.2016027180000037,0.875,0.1296371189999945,0.123545271000006,0.032823909000001,0.7874579885906977,0.7915469287423793,0.6233099523826183,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.2880333605241931,5.389740669725062,7.363580544790587,-12.4502178800311,-7.2647029469919735,1.9407860048305994,1.889687527606778,0.8864721486575861,0.8950188236528811,0.0116635308743818,0.1607066471135917,0.04034858871325046,0.63,0.26,0.045852631578947346,0.14353846153846142,11.186269211177404,,0.7874579885906977,,
healthy_003__Localization_Jump__005,healthy_003,test,Localization Jump,0.1094256830000119,0.10871322615000871,0.2026447470000221,0.8944444444444445,0.107510617999992,0.10022975355001047,0.033815962000034,1.4047409079800222,1.3261850998237177,1.8629464612759454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34826894034612393,1.1059800045197385,1.5363151947457636,-2.484423784009368e-05,-2.2048420371636815e-05,4.565749059937563,4.386595110876668,0.9651689596538404,0.951083735248863,0.012236071233330682,0.0555695680614929,0.020282652488892258,0.79,0.75,0.14867368421052626,0.039743589743589644,5.671602003427779,,1.4047409079800222,,
healthy_003__Localization_Jump__006,healthy_003,test,Localization Jump,0.1111372720000005,0.11034678155000141,0.2018561540000014,0.8583333333333333,0.1092528400000034,0.1002953979,0.0341573880000041,1.3931060109601128,1.2600982083322414,1.755450388427714,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.5436261249448124,4.672615759687588,5.367222036970263,-7.2017493776497865,-1.7945941436254842,4.5577924831416485,4.5217276411571,0.8490279532996722,0.9144950128118937,0.011595598340420439,0.06675824762584057,0.02414105003061238,0.88,0.61,0.14624210526315784,0.17063589743589735,7.220546993365634,,1.3931060109601128,,
healthy_003__Localization_Jump__007,healthy_003,test,Localization Jump,0.0569448269999952,0.056091917900019425,0.2017579489999832,0.8722222222222222,0.2035730050000097,0.05203399920001598,0.0339918910000278,2.0256349366655426,1.9419516553225313,3.9336851183368013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1890399723088856,3.397391917597547,3.7870169111454146,7.4611551390877615,30.64489228439429,5.796745975317688,6.8494733056853825,0.677348531242666,0.6191193428152078,0.023074504751506842,0.09250590679376595,0.02996614386003123,1.0,0.89,0.20923157894736832,0.13410256410256413,10.442470293794997,,2.0256349366655426,,
healthy_003__Localization_Jump__008,healthy_003,test,Localization Jump,0.1732158530000163,0.17164348705000662,0.2018255560000028,0.8666666666666667,0.1673546290000018,0.1617674824500092,0.0336093770000047,2.357381804168332,2.290411495566852,5.399374383707274,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.899985691431119,2.437284295944203,2.8848096470569953,-1.5896919113273782,-0.13552488287992545,5.471554079574979,4.680086385843333,0.9738651735923145,0.9784746544984596,0.012059546134039959,0.1058647468046583,0.05149568434810503,1.0,0.79,0.16673684210526307,0.10948717948717922,11.281943899661954,,2.357381804168332,,
healthy_003__Localization_Jump__009,healthy_003,test,Localization Jump,0.1349284450000141,0.13356961379999174,0.2016027180000037,0.875,0.1334813440000175,0.12549857505001255,0.032823909000001,0.662263664262744,0.6414739567327933,0.42482489311498056,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.3267255064204442,5.389740669725062,7.363580544790587,-12.4502178800311,-7.2647029469919735,2.6158649924401804,2.5252266679913813,0.9145311848066726,0.9198623227024846,0.011729785841362006,0.1607066471135917,0.04034858871325046,0.73,0.36,0.06692631578947365,0.14764102564102552,12.469085635483822,,0.662263664262744,,
healthy_003__Localization_Jump__010,healthy_003,test,Localization Jump,0.1797686500000139,0.17781975170000522,0.2018255560000028,0.8666666666666667,0.1781723640000052,0.16925180715001104,0.0336558740000043,1.4971430292639554,1.603898306160657,2.401265168716693,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.7873336226068673,2.0115084520220203,2.884428840182577,-1.5896919113273782,-0.13552488287992545,5.396952520242609,4.7181368953352125,0.9799631447586326,0.9838893773124932,0.01199980970435822,0.1058647468046583,0.03189792198746571,1.0,0.79,0.16638947368421042,0.09410256410256387,14.256619157275367,,1.4971430292639554,,
healthy_003__Localization_Jump__011,healthy_003,test,Localization Jump,0.1883874930000075,0.18689664285001442,0.2016902700000002,0.8666666666666667,0.1861429310000062,0.17845619730000373,0.0338430900000048,0.9494939231554609,0.8278572322006911,0.7860454112148555,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.7907714906476692,2.0115084520220203,2.884428840182577,-1.5896919113273782,-0.13552488287992545,5.434785013027028,4.7059315169968,0.9845891930639593,0.9853613117651792,0.011927451406204425,0.1058647468046583,0.029215942552119234,1.0,0.79,0.16708421052631567,0.09230769230769205,6.859834518920934,,0.9494939231554609,,
healthy_003__Localization_Jump__012,healthy_003,test,Localization Jump,0.141079549,0.13916801600000017,0.2021652120000006,0.8583333333333333,0.1366099350000005,0.13134310420000048,0.0339122410000003,2.0431003109704786,1.7517425409210134,3.578985730095939,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.665091380632053,7.589720739595431,8.802612995350696,-19.371498872688612,-7.888723614101261,2.549336393732286,2.7473486483148912,0.7330859999085393,0.8983774593067073,0.011876466659418383,0.1882405496469952,0.05558282708339257,0.64,0.33,0.12194078947368416,0.3018429487179486,9.271716413330344,,2.0431003109704786,,
healthy_003__Localization_Jump__013,healthy_003,test,Localization Jump,0.1467526260000227,0.14494310915001726,0.2016027180000037,0.875,0.1454815090000067,0.1348019476999852,0.033917491000011,2.383331043834101,2.1175752130987346,5.0468827430318255,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6525512303756031,5.389740669725062,7.363580544790587,-12.4502178800311,-7.2647029469919735,5.122019175926019,4.464362345153633,0.9348467014135506,0.9305643364352615,0.01181550378523237,0.10790587758290453,0.060123608391123934,0.99,0.72,0.14404210526315786,0.19149743589743565,6.4978603684673715,,2.383331043834101,,
healthy_003__Localization_Jump__014,healthy_003,test,Localization Jump,0.1267354649999958,0.12543145600000538,0.2016027180000037,0.8833333333333333,0.1234484210000061,0.11626974355002764,0.0324600810000106,1.7902914254094173,1.8345436734686793,3.2843678081500705,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.216858411382298,5.389740669725062,7.363580544790587,-12.4502178800311,-7.2647029469919735,1.8167797254133249,1.8656364342885263,0.8760880359092276,0.8946018058407702,0.012224851900293357,0.1607066471135917,0.04189794578472303,0.61,0.24,0.044463157894736816,0.13302564102564093,8.304864643908672,,1.7902914254094173,,
healthy_003__Localization_Jump__015,healthy_003,test,Localization Jump,0.0630971000000002,0.061682932249996686,0.2014636070000008,0.8611111111111112,0.061509608999998,0.05176908934999921,0.0343068570000042,1.5104151056404371,1.5465161774570169,2.3358813955483853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1134033001355086,3.4118385272752816,5.11754680695075,34.07070771843129,35.53326116687907,6.040614717202273,6.906262701216039,0.011905851657744061,0.18325775250479148,0.012778810980255755,0.10230707055242286,0.025615085667811864,1.0,0.94,0.2144421052631578,0.12749743589743587,14.1126535009697,,1.5104151056404371,,
healthy_003__Localization_Jump__016,healthy_003,test,Localization Jump,0.0532209929999965,0.05078704195000652,0.2017579489999832,0.8722222222222222,0.204489518999992,0.1996656291000306,0.0339918910000278,0.9634124178760373,0.8743927346836731,0.8424008186948378,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.4894391274490162,3.845587375428385,6.047786204911571,-9.143924034709489,-3.699320720991089,4.793162232687681,5.800600426799484,0.9455779514352317,0.9289472335376127,0.023027289606515896,0.1036307154216074,0.03436900027024146,1.0,0.75,0.1689368421052631,0.16980512820512825,14.93092278160293,,0.9634124178760373,,
healthy_003__Localization_Jump__017,healthy_003,test,Localization Jump,0.0505638070000031,0.048819684450004834,0.2015120899999942,0.8611111111111112,0.2042472010000011,0.19969184170001805,0.0343068570000042,2.487174595828769,2.6805871416897458,6.667088240715988,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.641195373611694,5.139731729909198,8.230438343904968,-16.935028324792818,-2.436152470324279,4.446543717403858,5.399770445388466,0.92341504576465,0.9209370259014956,0.012778810980255755,0.16058177660904552,0.037275132712344033,1.0,0.69,0.15608421052631571,0.18427692307692312,10.843653198321078,,2.487174595828769,,
healthy_003__Localization_Jump__018,healthy_003,test,Localization Jump,0.1626640449999996,0.16150684155000827,0.2018255560000028,0.8666666666666667,0.1617437410000093,0.1532922909500115,0.033917491000011,2.22274167652918,1.993550212940618,4.431147142556733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93926295243674,2.405705229410926,2.8848096470569953,35.244122818579626,35.57110448494461,6.942015198807798,6.064778664564407,0.22051793693127053,0.08576594862134385,0.01199980970435822,0.0927235250626302,0.04374980098815328,1.0,1.0,0.21386315789473673,0.10999999999999975,11.454604358390924,,2.22274167652918,,
healthy_003__Localization_Jump__019,healthy_003,test,Localization Jump,0.1618997110000037,0.1610019968000067,0.2018255560000028,0.8666666666666667,0.1582718970000058,0.15133033569999768,0.033917491000011,1.1203401117364915,1.0656183086889335,1.1938549350250107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9001304714903493,2.405705229410926,2.8848096470569953,35.244122818579626,35.57110448494461,6.917383323088514,6.081864920629691,0.25124724604386034,0.07852000048853595,0.011929851843051379,0.0927235250626302,0.04374980098815328,1.0,1.0,0.21397894736842094,0.10589743589743565,13.25527760479413,,1.1203401117364915,,
healthy_003__Localization_Jump__020,healthy_003,test,Localization Jump,0.2000992610000196,0.19890312370001476,0.2015391099999988,0.8888888888888888,0.2005402100000139,0.19517664650001615,0.0339790849999985,2.3140914853150596,2.110220060554882,4.8832422742710815,0.01,0.04,0.0,0.01,0.0,0.0,0.0,0.0,1.589386822873625,8.111975756608553,8.696513489702273,-8.543881561374635,-7.754376250445352e-05,3.585438510909384,3.509017872785068,0.9016858568250206,0.9305633954221738,0.03449516964382007,0.09005537971785704,0.0062140898000816545,0.86,0.34,0.11527368443404366,0.17871794871794866,14.846755278588603,,2.3140914853150596,,
healthy_003__Localization_Jump__021,healthy_003,test,Localization Jump,0.0309721270000125,0.02874625365000929,0.2018291579999953,0.8666666666666667,0.2094942980000098,0.20282631555000774,0.0338530270000063,1.630339201632784,1.5753407658626226,2.5683398065160468,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,2.295038752052932,7.458847800510355,8.230438343904968,-16.935028324792818,-12.96971829372367,3.526718910150613,3.830264873101637,0.8780102461540298,0.8322838612454682,0.011619016010805795,0.16639107934299774,0.06718596363240927,0.93,0.4,0.10177894736842101,0.2660410256410256,10.552053275629063,,1.630339201632784,,
healthy_003__Localization_Jump__022,healthy_003,test,Localization Jump,0.1232275410000056,0.1208154624500068,0.2016027180000037,0.8944444444444445,0.1185078170000224,0.11238328020001088,0.0324600810000106,2.003364831484755,1.8552274400026043,3.716697407706711,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.2063038754718705,5.389740669725062,7.363580544790587,-12.4502178800311,-7.2647029469919735,2.269142903807219,2.339626619292091,0.905506590558146,0.9224992520762876,0.023176379840307588,0.1607066471135917,0.04189794578472303,0.61,0.27,0.059978947368421014,0.13302564102564093,9.039850794898086,,2.003364831484755,,
healthy_003__Localization_Jump__023,healthy_003,test,Localization Jump,0.0985992459999991,0.0978115224999998,0.201706123000001,0.8916666666666667,0.0953577139999986,0.08895665930000185,0.0341573880000041,2.2040313402642884,2.0996592992173233,4.627714899352333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.8677085407877123,7.536119582264669,8.674116753688988,-18.810075140352527,-14.21408239601713,3.9795115606262987,3.438939171534137,0.8998604310588169,0.9493742698857426,0.011550845826182805,0.16372124329007876,0.026820575947735494,0.88,0.5,0.10131578947368418,0.2145435897435896,6.872377804825238,,2.2040313402642884,,
healthy_003__Localization_Jump__024,healthy_003,test,Localization Jump,0.0630971000000002,0.061917994200003754,0.2014636070000008,0.8611111111111112,0.061509608999998,0.05176908934999921,0.0343068570000042,1.6168826291173817,1.4919996840744731,2.412388371828637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1100548635587602,3.4118385272752816,5.11754680695075,34.07070771843129,35.566021271452776,6.084781988378768,6.862139265655299,-0.035753043869416336,0.2378986035141697,0.012032850867451034,0.10230707055242286,0.025615085667811864,1.0,0.94,0.2144421052631578,0.12647179487179486,12.547453796370128,,1.6168826291173817,,
healthy_003__Localization_Jump__025,healthy_003,test,Localization Jump,0.0821267219999981,0.08100247599999862,0.2014636070000008,0.8916666666666667,0.0795996190000067,0.06985018075000404,0.033935128000003,1.0645614604479006,0.9207794041499542,0.980226267232223,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.5161602367992097,7.536119582264669,8.674116753688988,-18.810075140352527,-14.21408239601713,3.5517499930845458,3.503098918369366,0.8673930543092404,0.9612677169683917,0.01127484441642229,0.20130108003880545,0.02777485133605875,0.77,0.45,0.09772631578947368,0.1794153846153845,11.633081368801193,,1.0645614604479006,,
